DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_STOPIND,TR_CORR,TR_SEQNUM,TR_SOURCE,TR_RF
20160104,10:52:26.593115,Q,DORM,,@F,100,46.55,,00,646636,N,
20160104,10:52:31.267982,Q,DORM,,@F,100,46.55,,00,647500,N,
20160104,10:52:31.270404,Q,DORM,,@F,100,46.55,,00,647501,N,
20160104,10:52:31.278600,Q,DORM,,@F,100,46.55,,00,647502,N,
20160104,10:52:57.409803,Q,DORM,,,200,46.55,,00,649219,N,
20160104,10:52:57.410167,Q,DORM,,@F I,9,46.55,,00,649220,N,
20160104,10:52:57.422166,Q,DORM,,@F,100,46.55,,00,649236,N,
20160104,10:52:57.894655,P,DORM,,@F,100,46.56,,00,649683,N,
20160104,10:53:42.499983,D,DORM,,I,75,46.576,,00,654779,N,Q
20160104,10:53:42.501205,D,DORM,,,100,46.576,,00,654780,N,Q
20160104,10:53:52.232079,D,DORM,,,200,46.565,,00,655185,N,Q
20160104,10:53:52.243202,Q,DORM,,I,50,46.55,,00,655187,N,
20160104,10:53:52.245185,D,DORM,,I,50,46.555,,00,655188,N,Q
20160104,10:53:52.802582,Y,DORM,,@F,100,46.55,,00,655359,N,
20160104,10:53:52.803153,Q,DORM,,I,41,46.55,,00,655369,N,
20160104,10:53:52.803173,Q,DORM,,,100,46.55,,00,655370,N,
20160104,10:53:52.803189,Q,DORM,,I,65,46.55,,00,655371,N,
20160104,10:53:52.817656,Q,DORM,,@F I,35,46.55,,00,655599,N,
20160104,10:53:53.946490,P,DORM,,,100,46.55,,00,656173,N,
20160104,10:54:21.858906,P,DORM,,@F I,90,46.56,,00,659337,N,
20160104,10:54:21.859109,P,DORM,,@F I,10,46.56,,00,659338,N,
20160104,10:54:21.859369,Q,DORM,,@F I,50,46.56,,00,659340,N,
20160104,10:54:21.859515,Q,DORM,,@F I,10,46.56,,00,659341,N,
20160104,10:54:21.859776,Q,DORM,,@F I,40,46.56,,00,659342,N,
20160104,10:54:21.859816,Q,DORM,,@F I,10,46.56,,00,659343,N,
20160104,10:54:21.867331,P,DORM,,@F I,40,46.57,,00,659359,N,
20160104,10:54:21.867461,P,DORM,,I,60,46.57,,00,659360,N,
20160104,10:54:21.871287,P,DORM,,@F,100,46.57,,00,659363,N,
20160104,10:54:21.891597,D,DORM,,,100,46.53,,00,659380,N,Q
20160104,10:54:48.443342,Z,DORM,,,100,46.54,,00,661740,N,
20160104,10:54:55.446234,D,DORM,,,100,46.55,,00,662146,N,Q
20160104,10:55:01.432577,Q,DORM,,I,60,46.53,,00,664065,N,
20160104,10:55:01.433467,Q,DORM,,I,40,46.53,,00,664067,N,
20160104,10:55:01.433486,Q,DORM,,I,60,46.53,,00,664068,N,
20160104,10:55:01.433603,Q,DORM,,@F I,40,46.53,,00,664069,N,
20160104,10:55:20.085284,D,DORM,,I,42,46.549,,00,666794,N,Q
20160104,10:55:43.214176,D,DORM,,,100,46.53,,00,670091,N,Q
20160104,10:55:44.260693,D,DORM,,,100,46.52,,00,670204,N,Q
20160104,11:00:16.142619,Q,DORM,,@F,100,46.45,,00,697961,N,
20160104,11:00:16.203941,Q,DORM,,@F,100,46.44,,00,697979,N,
20160104,11:01:03.908436,X,DORM,,@F I,84,46.39,,00,705382,N,
20160104,11:01:03.920362,P,DORM,,@F,100,46.39,,00,705700,N,
20160104,11:01:04.002885,Q,DORM,,@F I,8,46.39,,00,706712,N,
20160104,11:01:04.097402,Z,DORM,,@F,100,46.39,,00,707270,N,
20160104,11:01:04.868742,D,DORM,,,100,46.425,,00,708520,N,Q
20160104,11:01:44.369845,Q,DORM,,I,10,46.43,,00,715140,N,
20160104,11:02:01.104128,Q,DORM,,I,10,46.44,,00,717725,N,
20160104,11:03:05.820632,Q,DORM,,,100,46.41,,00,723826,N,
20160104,11:03:05.820754,Q,DORM,,,200,46.41,,00,723827,N,
20160104,11:03:05.820771,Q,DORM,,I,6,46.41,,00,723828,N,
20160104,11:03:05.821055,K,DORM,,@F I,50,46.41,,00,723829,N,
20160104,11:03:05.821087,K,DORM,,@F I,50,46.41,,00,723830,N,
20160104,11:03:05.821390,Q,DORM,,I,94,46.41,,00,723831,N,
20160104,11:03:05.821409,Q,DORM,,I,6,46.41,,00,723832,N,
20160104,11:03:05.821680,Z,DORM,,@F I,50,46.41,,00,723833,N,
20160104,11:03:05.821758,Z,DORM,,@F I,26,46.41,,00,723834,N,
20160104,11:03:05.822419,Z,DORM,,@F I,24,46.41,,00,723835,N,
20160104,11:03:05.822473,P,DORM,,,200,46.41,,00,723836,N,
20160104,11:03:05.837501,Q,DORM,,I,8,46.37,,00,723837,N,
20160104,11:03:05.838945,D,DORM,,I,92,46.395,,00,723838,N,Q
20160104,11:03:28.102601,D,DORM,,I,22,46.4099,,00,726449,N,Q
20160104,11:03:28.115935,D,DORM,,,100,46.34,,00,726450,N,Q
20160104,11:03:30.480093,D,DORM,,I,2,46.3407,,00,727103,N,Q
20160104,11:03:43.174041,D,DORM,,,100,46.37,,00,727926,N,Q
20160104,11:03:43.797598,D,DORM,,,100,46.33,,00,727946,N,Q
20160104,11:04:45.390607,B,DORM,,,100,46.36,,00,735433,N,
20160104,11:05:25.929575,P,DORM,,@F,100,46.35,,00,739880,N,
20160104,11:05:39.126619,K,DORM,,@F,100,46.33,,00,741457,N,
20160104,11:05:45.270517,Q,DORM,,@F,100,46.32,,00,742494,N,
20160104,11:05:45.502256,D,DORM,,I,94,46.325,,00,742711,N,Q
20160104,11:05:45.527494,D,DORM,,,100,46.36,,00,742746,N,Q
20160104,11:06:13.171551,D,DORM,,,100,46.32,,00,745644,N,Q
20160104,11:06:26.295870,Y,DORM,,,100,46.32,,00,747170,N,
20160104,11:07:22.024646,P,DORM,,@F I,21,46.32,,00,754214,N,
20160104,11:07:28.208495,P,DORM,,@F I,4,46.32,,00,754610,N,
20160104,11:07:38.246043,P,DORM,,I,56,46.32,,00,756253,N,
20160104,11:08:00.413822,Y,DORM,,,100,46.33,,00,758393,N,
20160104,11:08:00.413847,Q,DORM,,,100,46.33,,00,758394,N,
20160104,11:08:00.413863,Q,DORM,,,100,46.33,,00,758395,N,
20160104,11:08:00.413878,Q,DORM,,,100,46.33,,00,758396,N,
20160104,11:08:00.413893,Q,DORM,,I,10,46.33,,00,758397,N,
20160104,11:08:00.413907,Q,DORM,,,100,46.33,,00,758398,N,
20160104,11:08:00.413961,K,DORM,,I,10,46.33,,00,758399,N,
20160104,11:08:00.414478,P,DORM,,,100,46.33,,00,758400,N,
20160104,11:08:00.414498,P,DORM,,I,14,46.33,,00,758401,N,
20160104,11:08:00.414514,P,DORM,,,100,46.33,,00,758402,N,
20160104,11:08:00.414530,P,DORM,,I,86,46.33,,00,758403,N,
20160104,11:08:00.414584,P,DORM,,I,14,46.33,,00,758404,N,
20160104,11:08:00.414601,P,DORM,,,162,46.33,,00,758405,N,
20160104,11:08:00.414688,P,DORM,,@F,314,46.33,,00,758406,N,
20160104,11:08:00.414707,P,DORM,,I,24,46.33,,00,758407,N,
20160104,11:08:00.424097,B,DORM,,,100,46.31,,00,758408,N,
20160104,11:08:00.425203,D,DORM,,,100,46.31,,00,758409,N,Q
20160104,11:08:00.440735,Q,DORM,,@F,100,46.31,,00,758412,N,
20160104,11:08:02.448099,D,DORM,,,100,46.3,,00,758491,N,Q
20160104,11:08:06.927653,D,DORM,,,100,46.33,,00,759182,N,Q
20160104,11:08:17.304686,Q,DORM,,@F,100,46.36,,00,759994,N,
20160104,11:08:17.305997,K,DORM,,@F,100,46.34,,00,760025,N,
20160104,11:08:17.312058,K,DORM,,@F I,24,46.35,,00,760103,N,
20160104,11:08:17.312100,K,DORM,,@F I,26,46.35,,00,760104,N,
20160104,11:08:17.313161,K,DORM,,@F I,50,46.35,,00,760121,N,
20160104,11:08:17.333704,Q,DORM,,I,86,46.36,,00,760325,N,
20160104,11:08:17.333873,Q,DORM,,I,14,46.36,,00,760329,N,
20160104,11:08:17.333895,Q,DORM,,I,10,46.36,,00,760330,N,
20160104,11:08:17.372275,K,DORM,,@F,100,46.37,,00,760472,N,
20160104,11:08:18.021564,Q,DORM,,@F,100,46.36,,00,760791,N,
20160104,11:08:37.028388,Z,DORM,,@F,100,46.36,,00,763634,N,
20160104,11:08:37.029074,P,DORM,,I,82,46.36,,00,763636,N,
20160104,11:08:37.034301,D,DORM,,,100,46.36,,00,763637,N,Q
20160104,11:08:37.035078,D,DORM,,,100,46.36,,00,763638,N,Q
20160104,11:08:37.043903,B,DORM,,,100,46.31,,00,763639,N,
20160104,11:08:37.044829,D,DORM,,,100,46.31,,00,763640,N,Q
20160104,11:09:26.521526,D,DORM,,I,13,46.31,,00,768053,N,Q
20160104,11:09:35.785621,K,DORM,,@F,100,46.31,,00,770070,N,
20160104,11:09:35.786276,P,DORM,,@F,100,46.31,,00,770083,N,
20160104,11:09:35.798389,D,DORM,,,100,46.31,,00,770110,N,Q
20160104,11:09:35.800125,D,DORM,,,224,46.31,,00,770111,N,Q
20160104,11:09:35.812085,Q,DORM,,@F,100,46.3,,00,770113,N,
20160104,11:09:35.958726,D,DORM,,I,76,46.34,,00,770294,N,Q
20160104,11:09:36.067497,Y,DORM,,,100,46.33,,00,770357,N,
20160104,11:09:42.611456,K,DORM,,,100,46.3,,00,771846,N,
20160104,11:09:53.211520,Q,DORM,,,100,46.29,,00,772980,N,
20160104,11:09:59.041642,K,DORM,,@F,100,46.27,,00,773267,N,
20160104,11:09:59.042270,P,DORM,,@F I,50,46.27,,00,773270,N,
20160104,11:09:59.061525,Q,DORM,,@F,100,46.25,,00,773275,N,
20160104,11:10:02.537827,P,DORM,,@F,100,46.23,,00,773987,N,
20160104,11:10:59.033577,D,DORM,,I,50,46.26,,00,780174,N,Q
20160104,11:10:59.051731,P,DORM,,@F I,53,46.24,,00,780175,N,
20160104,11:10:59.052430,J,DORM,,@F I,47,46.26,,00,780176,N,
20160104,11:11:24.694478,D,DORM,,,100,46.27,,00,782884,N,Q
20160104,11:12:14.608133,Q,DORM,,,100,46.22,,00,787808,N,
20160104,11:12:14.782645,D,DORM,,,100,46.25,,00,787814,N,N
20160104,11:12:14.795382,K,DORM,,@F,100,46.23,,00,787816,N,
20160104,11:12:15.555276,Q,DORM,,,100,46.23,,00,787864,N,
20160104,11:12:15.556014,P,DORM,,@F I,10,46.23,,00,787865,N,
20160104,11:13:31.223810,Z,DORM,,I,10,46.26,,00,794858,N,
20160104,11:13:31.224435,Q,DORM,,,100,46.27,,00,794859,N,
20160104,11:13:31.224453,Q,DORM,,,100,46.27,,00,794860,N,
20160104,11:13:31.224468,Q,DORM,,,100,46.27,,00,794861,N,
20160104,11:13:31.224708,B,DORM,,@F I,40,46.28,,00,794862,N,
20160104,11:13:31.224958,Q,DORM,,@F I,10,46.27,,00,794863,N,
20160104,11:13:31.226244,Q,DORM,,,100,46.28,,00,794864,N,
20160104,11:13:31.236307,Z,DORM,,@F I,10,46.27,,00,794880,N,
20160104,11:13:31.239084,Z,DORM,,@F I,90,46.27,,00,794892,N,
20160104,11:13:31.239377,Z,DORM,,@F I,10,46.27,,00,794893,N,
20160104,11:13:31.259486,D,DORM,,,100,46.28,,00,794902,N,Q
20160104,11:13:31.408252,Q,DORM,,,100,46.29,,00,794948,N,
20160104,11:13:31.408497,Q,DORM,,,100,46.29,,00,794949,N,
20160104,11:13:47.740354,B,DORM,,@F,100,46.31,,00,796639,N,
20160104,11:13:47.759098,Q,DORM,,@F,100,46.31,,00,796642,N,
20160104,11:13:47.760024,Q,DORM,,@F,100,46.32,,00,796643,N,
20160104,11:13:47.862893,D,DORM,,,100,46.31,,00,796651,N,Q
20160104,11:13:51.370658,Q,DORM,,@F,100,46.3,,00,797406,N,
20160104,11:13:58.621220,Y,DORM,,,100,46.34,,00,798317,N,
20160104,11:14:28.718739,P,DORM,,@F,100,46.31,,00,801146,N,
20160104,11:14:28.719030,P,DORM,,,100,46.31,,00,801147,N,
20160104,11:14:28.719680,P,DORM,,@F I,36,46.3,,00,801148,N,
20160104,11:14:28.726965,D,DORM,,,100,46.3,,00,801149,N,Q
20160104,11:14:28.727873,P,DORM,,@F,100,46.3,,00,801150,N,
20160104,11:14:28.728329,P,DORM,,I,10,46.3,,00,801151,N,
20160104,11:14:28.749796,Q,DORM,,@F,100,46.28,,00,801152,N,
20160104,11:14:29.500486,P,DORM,,@F,100,46.27,,00,801263,N,
20160104,11:15:49.598237,Q,DORM,,I,32,46.3,,00,808831,N,
20160104,11:15:49.603008,P,DORM,,,100,46.31,,00,808832,N,
20160104,11:15:49.687375,P,DORM,,,100,46.32,,00,808834,N,
20160104,11:16:58.483912,D,DORM,,,100,46.37,,00,816566,N,Q
20160104,11:16:58.501300,K,DORM,,@F,100,46.37,,00,816568,N,
20160104,11:18:03.177609,D,DORM,,,100,46.37,,00,823258,N,Q
20160104,11:18:34.585853,D,DORM,,I,26,46.3799,,00,826086,N,Q
20160104,11:18:34.667215,D,DORM,,I,1,46.3201,,00,826087,N,Q
20160104,11:18:37.092148,P,DORM,,,100,46.38,,00,826258,N,
20160104,11:18:37.110077,Q,DORM,,@F I,10,46.38,,00,826259,N,
20160104,11:18:37.110097,Q,DORM,,@F I,90,46.38,,00,826260,N,
20160104,11:18:41.284353,Q,DORM,,@F,100,46.38,,00,826524,N,
20160104,11:18:41.285238,P,DORM,,@F,100,46.38,,00,826525,N,
20160104,11:19:10.425211,Q,DORM,,@F,100,46.35,,00,830254,N,
20160104,11:19:10.426511,Q,DORM,,@F I,50,46.34,,00,830258,N,
20160104,11:19:10.426834,Q,DORM,,@F I,50,46.34,,00,830261,N,
20160104,11:19:10.426853,Q,DORM,,@F I,50,46.34,,00,830262,N,
20160104,11:19:10.427969,Q,DORM,,I,50,46.34,,00,830265,N,
20160104,11:19:10.434397,P,DORM,,@F I,10,46.32,,00,830267,N,
20160104,11:19:10.460390,D,DORM,,,100,46.32,,00,830270,N,Q
20160104,11:19:26.220838,K,DORM,,,100,46.33,,00,831929,N,
20160104,11:19:48.865775,Q,DORM,,@F,100,46.3,,00,834373,N,
20160104,11:19:48.870937,D,DORM,,,100,46.32,,00,834374,N,Q
20160104,11:19:48.881886,K,DORM,,@F,100,46.28,,00,834375,N,
20160104,11:19:56.536832,D,DORM,,I,21,46.33,,00,835190,N,Q
20160104,11:19:56.553365,Q,DORM,,,100,46.29,,00,835191,N,
20160104,11:20:10.426328,J,DORM,,@F I,50,46.28,,00,836665,N,
20160104,11:20:10.426348,J,DORM,,@F I,48,46.28,,00,836666,N,
20160104,11:21:08.077085,D,DORM,,,100,46.285,,00,842130,N,Q
20160104,11:21:12.278140,P,DORM,,@F I,48,46.26,,00,842764,N,
20160104,11:21:12.278342,P,DORM,,@F I,52,46.26,,00,842769,N,
20160104,11:21:59.547426,D,DORM,,,200,46.22,,00,846219,N,Q
20160104,11:21:59.560251,D,DORM,,,100,46.17,,00,846220,N,Q
20160104,11:21:59.727241,D,DORM,,I,9,46.17,,00,846224,N,Q
20160104,11:22:17.692877,Q,DORM,,,100,46.23,,00,847847,N,
20160104,11:22:17.692898,Q,DORM,,,100,46.23,,00,847848,N,
20160104,11:22:17.693000,P,DORM,,@F,100,46.23,,00,847849,N,
20160104,11:22:17.693101,K,DORM,,@F I,64,46.23,,00,847850,N,
20160104,11:22:17.693283,P,DORM,,,100,46.23,,00,847851,N,
20160104,11:22:17.693414,Q,DORM,,@F I,2,46.27,,00,847852,N,
20160104,11:22:17.693820,P,DORM,,@F I,28,46.24,,00,847853,N,
20160104,11:22:17.693972,P,DORM,,@F I,72,46.24,,00,847854,N,
20160104,11:22:17.694113,P,DORM,,@F I,14,46.26,,00,847855,N,
20160104,11:22:17.694130,P,DORM,,@F I,38,46.26,,00,847856,N,
20160104,11:22:17.694239,P,DORM,,@F I,48,46.26,,00,847857,N,
20160104,11:22:17.696556,Q,DORM,,I,98,46.27,,00,847859,N,
20160104,11:22:17.696576,Q,DORM,,,100,46.27,,00,847860,N,
20160104,11:22:17.696590,Q,DORM,,I,10,46.27,,00,847861,N,
20160104,11:22:17.699432,P,DORM,,,100,46.28,,00,847862,N,
20160104,11:22:17.706884,B,DORM,,,100,46.25,,00,847871,N,
20160104,11:22:17.708258,D,DORM,,,100,46.24,,00,847880,N,Q
20160104,11:22:17.709657,D,DORM,,,100,46.3,,00,847884,N,Q
20160104,11:22:18.833538,X,DORM,,,160,46.3,,00,847982,N,
20160104,11:22:18.833557,X,DORM,,,100,46.3,,00,847983,N,
20160104,11:22:18.834518,P,DORM,,@F I,79,46.29,,00,847984,N,
20160104,11:22:18.841174,D,DORM,,,100,46.3,,00,847985,N,Q
20160104,11:22:19.898129,P,DORM,,I,54,46.31,,00,848076,N,
20160104,11:22:20.002130,Q,DORM,,@F I,10,46.3,,00,848088,N,
20160104,11:22:21.690909,Q,DORM,,@F I,40,46.32,,00,848180,N,
20160104,11:22:21.690930,Q,DORM,,@F I,50,46.32,,00,848181,N,
20160104,11:22:21.693911,P,DORM,,,100,46.32,,00,848182,N,
20160104,11:22:21.699229,Q,DORM,,@F I,70,46.32,,00,848183,N,
20160104,11:22:21.699248,Q,DORM,,@F I,30,46.31,,00,848184,N,
20160104,11:22:21.699263,Q,DORM,,I,70,46.31,,00,848185,N,
20160104,11:22:21.699277,Q,DORM,,I,30,46.31,,00,848186,N,
20160104,11:22:21.710175,D,DORM,,,100,46.33,,00,848187,N,Q
20160104,11:22:22.229209,Q,DORM,,@F,100,46.3,,00,848202,N,
20160104,11:22:22.229249,Q,DORM,,@F I,21,46.3,,00,848203,N,
20160104,11:22:22.229336,B,DORM,,@F,100,46.3,,00,848204,N,
20160104,11:22:22.229371,Q,DORM,,I,79,46.3,,00,848205,N,
20160104,11:22:22.229393,Q,DORM,,I,21,46.3,,00,848206,N,
20160104,11:22:22.229410,Y,DORM,,@F,100,46.3,,00,848207,N,
20160104,11:22:22.229424,Q,DORM,,I,49,46.3,,00,848208,N,
20160104,11:22:22.229441,Q,DORM,,@F,100,46.25,,00,848209,N,
20160104,11:22:22.229486,Q,DORM,,@F I,63,46.22,,00,848210,N,
20160104,11:22:22.229507,P,DORM,,,240,46.3,,00,848211,N,
20160104,11:22:22.229527,Q,DORM,,@F,100,46.2,,00,848212,N,
20160104,11:22:22.229542,P,DORM,,,200,46.3,,00,848213,N,
20160104,11:22:22.229555,P,DORM,,,100,46.24,,00,848214,N,
20160104,11:22:22.229570,P,DORM,,,100,46.18,,00,848215,N,
20160104,11:22:22.229728,P,DORM,,@F,100,46.17,,00,848216,N,
20160104,11:22:22.229747,P,DORM,,@F,726,46.17,,00,848217,N,
20160104,11:22:22.229861,Q,DORM,,@F,100,46.13,,00,848218,N,
20160104,11:22:22.229880,P,DORM,,,100,46.17,,00,848219,N,
20160104,11:22:22.229896,Q,DORM,,@F I,17,46.12,,00,848220,N,
20160104,11:22:22.230026,Y,DORM,,@F,100,46.15,,00,848221,N,
20160104,11:22:22.230354,Q,DORM,,@F I,46,46.14,,00,848222,N,
20160104,11:22:22.230375,P,DORM,,@F,100,46.17,,00,848223,N,
20160104,11:22:22.230433,P,DORM,,@F I,46,46.16,,00,848224,N,
20160104,11:22:22.230514,P,DORM,,@  I,49,46.17,,00,848225,N,
20160104,11:22:22.230845,Q,DORM,,@F I,83,46.12,,00,848226,N,
20160104,11:22:22.230865,Q,DORM,,@F I,71,46.12,,00,848227,N,
20160104,11:22:22.231062,P,DORM,,@F,100,46.17,,00,848228,N,
20160104,11:22:22.231134,P,DORM,,,100,46.17,,00,848229,N,
20160104,11:22:22.234959,P,DORM,,@F,100,46.17,,00,848230,N,
20160104,11:22:22.235939,D,DORM,,,100,46.17,,00,848231,N,Q
20160104,11:22:22.238524,P,DORM,,@F,100,46.17,,00,848232,N,
20160104,11:22:22.240223,P,DORM,,@F I,10,46.17,,00,848233,N,
20160104,11:22:22.245345,D,DORM,,,100,46.11,,00,848234,N,Q
20160104,11:22:22.245363,B,DORM,,,100,46.11,,00,848235,N,
20160104,11:22:22.246231,D,DORM,,,100,46.11,,00,848236,N,Q
20160104,11:22:22.248371,P,DORM,,@F,100,46.17,,00,848237,N,
20160104,11:22:22.249010,P,DORM,,@F,100,46.18,,00,848238,N,
20160104,11:22:22.255273,D,DORM,,,100,46.12,,00,848239,N,Q
20160104,11:22:22.259370,D,DORM,,,100,46.24,,00,848240,N,Q
20160104,11:22:22.262329,Q,DORM,,@F,100,46.23,,00,848241,N,
20160104,11:22:22.263192,D,DORM,,,100,46.115,,00,848242,N,Q
20160104,11:22:22.268772,D,DORM,,,100,46.12,,00,848243,N,Q
20160104,11:22:22.410739,D,DORM,,,400,46.24,,00,848244,N,Q
20160104,11:22:22.419159,D,DORM,,,100,46.23,,00,848245,N,Q
20160104,11:22:22.422335,D,DORM,,,100,46.14,,00,848246,N,Q
20160104,11:22:22.427930,D,DORM,,,100,46.19,,00,848247,N,Q
20160104,11:22:22.428216,D,DORM,,,100,46.19,,00,848248,N,Q
20160104,11:22:22.436668,D,DORM,,,100,46.23,,00,848249,N,Q
20160104,11:22:52.334471,P,DORM,,,100,46.25,,00,851838,N,
20160104,11:22:52.334490,P,DORM,,,100,46.25,,00,851839,N,
20160104,11:22:52.343530,P,DORM,,@F,100,46.28,,00,851858,N,
20160104,11:22:52.453649,P,DORM,,,100,46.3,,00,851870,N,
20160104,11:23:01.730873,P,DORM,,@F,100,46.31,,00,852992,N,
20160104,11:23:01.740236,D,DORM,,,100,46.39,,00,852993,N,Q
20160104,11:23:02.264348,D,DORM,,,100,46.34,,00,853001,N,Q
20160104,11:23:18.201511,Q,DORM,,,100,46.37,,00,854054,N,
20160104,11:23:18.201648,Q,DORM,,,100,46.37,,00,854055,N,
20160104,11:23:21.582095,P,DORM,,@F,100,46.33,,00,854208,N,
20160104,11:23:21.582144,P,DORM,,@F,100,46.33,,00,854209,N,
20160104,11:23:41.775158,D,DORM,,,100,46.3375,,00,856244,N,Q
20160104,11:23:41.777121,D,DORM,,,450,46.38,,00,856245,N,Q
20160104,11:23:41.781156,Y,DORM,,I,59,46.38,,00,856246,N,
20160104,11:23:41.781419,D,DORM,,,200,46.38,,00,856247,N,Q
20160104,11:23:41.785058,D,DORM,,,100,46.38,,00,856248,N,Q
20160104,11:24:18.022341,Q,DORM,,I,50,46.37,,00,860627,N,
20160104,11:24:18.024109,D,DORM,,,200,46.37,,00,860628,N,Q
20160104,11:24:18.036481,D,DORM,,,100,46.295,,00,860670,N,Q
20160104,11:24:49.209065,Q,DORM,,,100,46.38,,00,863333,N,
20160104,11:24:49.209972,P,DORM,,@F,100,46.38,,00,863334,N,
20160104,11:24:51.378746,P,DORM,,@F I,50,46.39,,00,863484,N,
20160104,11:24:51.378768,P,DORM,,@F I,50,46.39,,00,863485,N,
20160104,11:24:51.383485,Q,DORM,,@F I,10,46.4,,00,863491,N,
20160104,11:24:51.399300,Q,DORM,,@F I,10,46.41,,00,863498,N,
20160104,11:24:51.402276,Q,DORM,,@F I,10,46.41,,00,863499,N,
20160104,11:24:53.422809,Q,DORM,,@F I,10,46.41,,00,863598,N,
20160104,11:24:53.423184,Q,DORM,,@F I,10,46.42,,00,863599,N,
20160104,11:24:53.426751,Q,DORM,,@F I,10,46.43,,00,863600,N,
20160104,11:24:54.013674,Q,DORM,,@F I,10,46.43,,00,863702,N,
20160104,11:25:09.640844,Q,DORM,,@F I,10,46.42,,00,865329,N,
20160104,11:25:09.641273,Q,DORM,,@F I,10,46.43,,00,865330,N,
20160104,11:25:09.641702,Q,DORM,,@F I,10,46.43,,00,865331,N,
20160104,11:25:09.642087,Q,DORM,,@F I,10,46.43,,00,865332,N,
20160104,11:25:09.643842,Q,DORM,,@F I,10,46.43,,00,865333,N,
20160104,11:25:10.195655,Q,DORM,,@F I,10,46.43,,00,865357,N,
20160104,11:25:10.195966,Q,DORM,,@F I,10,46.43,,00,865358,N,
20160104,11:25:10.196295,Q,DORM,,@F I,10,46.43,,00,865359,N,
20160104,11:25:10.656829,D,DORM,,,100,46.435,,00,865374,N,Q
20160104,11:25:10.674245,Q,DORM,,@F,100,46.47,,00,865375,N,
20160104,11:25:16.462706,D,DORM,,,200,46.42,,00,866155,N,Q
20160104,11:25:16.466529,D,DORM,,,100,46.42,,00,866156,N,Q
20160104,11:25:39.869964,D,DORM,,,945,46.4199,,00,868125,N,Q
20160104,11:25:39.883331,D,DORM,,,100,46.33,,00,868126,N,Q
20160104,11:26:11.744804,Q,DORM,,@F,100,46.32,,00,872054,N,
20160104,11:26:11.746202,P,DORM,,@F I,29,46.31,,00,872075,N,
20160104,11:26:11.749401,P,DORM,,@F I,50,46.31,,00,872098,N,
20160104,11:26:11.749419,P,DORM,,@F I,50,46.31,,00,872099,N,
20160104,11:26:11.749549,Q,DORM,,@F,100,46.32,,00,872102,N,
20160104,11:26:11.812942,P,DORM,,@F I,50,46.31,,00,872204,N,
20160104,11:26:12.499540,P,DORM,,@F I,21,46.31,,00,872462,N,
20160104,11:26:12.502626,Q,DORM,,@F I,4,46.31,,00,872463,N,
20160104,11:26:12.502679,Q,DORM,,I,96,46.31,,00,872464,N,
20160104,11:26:12.515157,D,DORM,,,100,46.24,,00,872466,N,Q
20160104,11:26:12.645423,Q,DORM,,,100,46.24,,00,872475,N,
20160104,11:26:25.684201,D,DORM,,,100,46.2925,,00,873244,N,Q
20160104,11:27:02.501398,D,DORM,,,100,46.33,,00,877535,N,Q
20160104,11:27:10.799451,Q,DORM,,@F,100,46.34,,00,877840,N,
20160104,11:27:10.799744,Q,DORM,,@F I,50,46.35,,00,877841,N,
20160104,11:27:10.799806,Q,DORM,,@F I,50,46.35,,00,877842,N,
20160104,11:27:10.800249,Y,DORM,,@F,100,46.37,,00,877843,N,
20160104,11:27:28.411240,D,DORM,,,100,46.4,,00,878660,N,Q
20160104,11:28:24.443702,Q,DORM,,@F,100,46.35,,00,884322,N,
20160104,11:28:24.443724,Q,DORM,,@F,100,46.35,,00,884323,N,
20160104,11:28:24.444142,Y,DORM,,@F I,29,46.36,,00,884324,N,
20160104,11:28:24.445111,D,DORM,,,100,46.375,,00,884325,N,Q
20160104,11:29:05.006003,D,DORM,,,100,46.34,,00,889148,N,Q
20160104,11:29:07.122255,Q,DORM,,,100,46.31,,00,889334,N,
20160104,11:29:07.134737,D,DORM,,,100,46.23,,00,889337,N,Q
20160104,11:29:34.071257,Y,DORM,,,100,46.33,,00,891787,N,
20160104,11:29:34.082417,D,DORM,,,100,46.34,,00,891788,N,Q
20160104,11:31:19.637943,P,DORM,,@F,100,46.32,,00,900614,N,
20160104,11:31:23.237303,D,DORM,,,100,46.32,,00,900973,N,Q
20160104,11:32:25.625886,B,DORM,,,100,46.29,,00,906335,N,
20160104,11:32:46.162085,Q,DORM,,,100,46.31,,00,908647,N,
20160104,11:32:46.162986,P,DORM,,@F,100,46.31,,00,908648,N,
20160104,11:32:46.164192,Q,DORM,,@F,100,46.33,,00,908649,N,
20160104,11:32:53.914530,D,DORM,,I,48,46.326,,00,909138,N,Q
20160104,11:33:13.388846,Y,DORM,,,100,46.35,,00,912009,N,
20160104,11:33:13.388971,Q,DORM,,,100,46.33,,00,912010,N,
20160104,11:33:21.350036,K,DORM,,@F,100,46.37,,00,913191,N,
20160104,11:33:24.953280,D,DORM,,,100,46.39,,00,913447,N,Q
20160104,11:33:55.466240,Q,DORM,,@F,100,46.41,,00,916039,N,
20160104,11:33:55.466543,Q,DORM,,,100,46.43,,00,916040,N,
20160104,11:33:55.466561,J,DORM,,@F,100,46.41,,00,916041,N,
20160104,11:34:10.764393,Q,DORM,,@F I,10,46.44,,00,917940,N,
20160104,11:34:10.764797,Q,DORM,,@F I,10,46.44,,00,917941,N,
